system:index,01,02,03,04,05,06,07,08,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
000000000000000008cd,115.43487374223174,22.04202951602892,27.747864051940503,28.886476512932905,46.380406709940885,359.6756953659072,545.2813223720774,159.9256096309165,30079,30,079,Ixhuac�n de los Reyes,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ce,53.68643424368617,35.34156384468079,8.320347155741793,24.81167848694014,13.966014255872413,241.87629508140375,451.69579677154775,376.2919870611448,30116,30,116,Oluta,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cf,49.85603556194912,30.1927503570651,20.009776802029286,20.468355015512596,6.38189368954206,186.51374541011015,292.7129719594342,101.14687022292992,30131,30,131,Poza Rica de Hidalgo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d0,71.84319024314425,16.013404966334164,17.288338467032606,24.134810719441735,14.160995850049538,348.60849412795255,585.8594441020726,225.45479755328034,30031,30,031,Carrillo Puerto,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d1,124.58730956415336,27.61163758238157,36.30499046047529,35.558865111191764,28.422584222396836,375.997818017068,544.410991191864,196.48135343194008,30136,30,136,Rafael Lucio,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d2,53.27977860428904,27.731321469518058,24.324018438353793,28.125388527644496,35.03890569724199,286.101516633067,438.7842414433719,189.97561789741954,30138,30,138,R�o Blanco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d3,70.04209184142016,32.72798592703683,27.65142174372597,31.588473278536362,37.19382590260455,351.8032994465459,550.9622886899917,275.7757116676007,30140,30,140,San Andr�s Tenejapan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d4,59.61259005006774,26.06977511586105,18.65925469064046,39.084590693499386,7.023593898224102,202.17564972271026,450.1845430504507,268.7935664381999,30141,30,141,San Andr�s Tuxtla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d5,57.966055792887495,23.686108577520976,10.703840433920845,21.844052205247397,14.577525606183654,272.7275144618947,583.2179689487343,358.61844111530115,30142,30,142,San Juan Evangelista,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d6,65.49638482541238,26.958323978547025,17.769891473152835,43.0691475961297,7.11163818113862,207.1977216431587,373.69011156235143,200.235001297443,30143,30,143,Santiago Tuxtla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d7,86.62808538530254,35.60320069032128,9.927464756363902,21.55755458289466,20.250652094595836,233.7319702766984,494.0949541029676,349.43039767983436,30144,30,144,Sayula de Alem�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d8,36.48898815293503,39.36817442154904,11.712726627773755,14.799249190449062,6.977248796787699,205.35350005313416,355.5541272506272,109.66753358809211,30151,30,151,Tamiahua,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d9,72.75492971360201,41.0906520073976,57.851398564935714,46.66369937797475,14.703731155229942,317.4986030195127,427.80648668994763,368.41673634990764,30183,30,183,Tlapacoyan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008da,64.4995408448468,37.04109220308495,32.78835541450385,25.400515933282467,7.579689819621903,250.2986876294835,323.1151938978148,164.03243706252317,30124,30,124,Papantla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008db,60.98786153109747,27.244660894668698,9.85052268662815,29.949527654651074,11.065070233067164,238.43270867586972,465.6814847126366,368.7244337581505,30003,30,003,Acayucan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dc,19.804450803800187,16.810810312256503,9.886563629794608,12.216666563806804,7.354611031974717,146.1645487922154,327.82319746559625,112.82837461360074,30152,30,152,Tampico Alto,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dd,124.64714244099484,27.53283965221944,34.46095389383702,33.6019496410149,30.55621212067231,420.1914181056564,539.6994535469571,181.2382566875841,30182,30,182,Tlalnelhuayocan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008de,66.58904503073437,13.981127736298903,10.807284959707934,17.074508280570118,6.386259852942727,227.84572391219493,517.5162541807264,227.29800920239862,30181,30,181,Tlalixcoyan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008df,28.83211397681181,25.898527354916,27.349118465511808,39.00448270016248,17.767027470072037,304.61121603832396,951.4672192568273,290.5245519365541,30180,30,180,Tlachichilco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e0,62.79140449030028,18.10854057872272,12.842075774043979,43.07379949635843,5.513861124097079,172.08091535327225,259.9342932459138,124.97877448634885,30178,30,178,Tlacotalpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e1,41.75054065887385,30.74307157480112,17.496543334329164,13.623446593506554,6.4013073780997765,232.75355686255875,367.49952824958075,91.4081431818924,30175,30,175,Tihuatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e2,76.42365047278591,13.259528808340423,16.42375572774452,21.5970209692284,16.192286613988127,275.9108268663464,472.27637367090546,185.75310236216444,30125,30,125,Paso del Macho,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e3,62.67002001927801,8.713589746620801,5.1167502958988145,7.05113790830822,4.622183950534823,177.44529914203298,529.8418097171314,218.62781264789575,30193,30,193,Veracruz,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e4,114.90745705942957,14.919642911589706,17.525972995279517,22.66268559446138,26.58530586060658,371.8085385750517,508.46917263154086,163.24428042181933,30179,30,179,Tlacotepec de Mej�a,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e5,113.79000022692409,29.157554755365947,32.240469310341815,34.00838382978893,28.620518676876056,363.129822165092,516.032252239018,171.1464758753413,30093,30,093,Jilotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e6,70.90484852433475,25.926371565919126,31.938807411684756,32.26554033687196,19.13536715000444,427.49097012494735,633.5410780080063,299.2618362459606,30053,30,053,Cuitl�huac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e7,56.846417901061834,19.25340080772127,18.125789725780486,23.85386578996649,5.700913538307964,230.25958905765708,322.16913005681255,198.02940830096364,30054,30,054,Chacaltianguis,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e8,33.67830808674849,25.11729324411463,19.3750051191118,29.38249609880218,22.203897817389418,262.74104342590186,685.6625763539914,139.698876824677,30055,30,055,Chalma,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e9,108.6389997114201,33.554443123775556,34.28874728043338,38.428136048321,22.443357601051527,304.5262535556371,479.73161613296827,189.4262029324482,30177,30,177,Tlacolulan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ea,34.06755464727229,29.385078893719303,22.303947728474935,34.64550875245904,24.92715470769979,283.54708061823317,711.2639603320035,125.06570591467799,30056,30,056,Chiconamel,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008eb,139.3582765554233,59.288492412357535,31.82548346019658,46.512379263700396,24.189754695023833,361.33087943580756,564.6610482893853,190.4422062765413,30057,30,057,Chiconquiaco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ec,42.410131651347214,23.954731928105517,22.001367321719762,26.206152480756813,15.522837607332947,283.8935859498403,708.1420376159277,180.28370523539573,30058,30,058,Chicontepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ed,27.922867680015,24.938278341050722,17.27675448546908,26.731184839555528,20.9535476608313,254.1605444470021,680.0241986595846,126.2255462055318,30129,30,129,Plat�n S�nchez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ee,55.92499389169423,17.33223326619901,28.65862325555113,24.91119184369034,6.165668403510786,285.337486857004,501.72600588079996,298.62701688945015,30119,30,119,Otatitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ef,117.42358696221,28.776675261788665,31.70037024199855,31.4156274252283,28.565911727124863,412.21296863474464,466.9008344148152,135.1208411467686,30087,30,087,Xalapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f0,42.19828468489011,44.58670576836813,14.690739297404992,20.107826270624397,8.5834762247663,215.52958180977902,436.0064491852336,146.08970012620415,30060,30,060,Chinampa de Gorostiza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f1,36.07820928104831,32.9310178450832,14.058122192709089,19.58273275950357,8.599953359887843,209.03884975059105,462.5516399818147,146.6375639971643,30154,30,154,Tantima,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f2,151.91888391241176,39.469360610885644,27.91611329701388,32.23507987325045,42.868620417719455,359.3440556163785,361.4855152589274,429.6720301701443,30061,30,061,Las Choapas,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f3,82.02763856071788,33.984823197433634,41.195624916823874,47.218709532613154,38.59115932459377,392.13649075622766,563.8979261781752,264.93190039371706,30062,30,062,Chocam�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f4,25.270472075814848,16.870506053731958,13.040903041768718,14.912033496223513,9.849845169658645,212.61877570296977,526.005314456733,126.18386689390105,30063,30,063,Chontla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f5,70.00000356941067,32.540304933555824,37.43612781571753,28.493231859265105,34.13016229757556,384.8687886566474,575.9125995714478,265.7559117986342,30118,30,118,Orizaba,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f6,21.524789704006825,19.35633538534918,12.306364283767461,16.690763838663493,14.249531110429274,213.9230655249419,609.5517118535951,123.2731184474015,30155,30,155,Tantoyuca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7,102.23935257096961,35.211726470130166,31.691299561397223,39.71133140622077,18.941629940290166,272.0630940255868,397.8669543331617,157.1099418698257,30156,30,156,Tatatila,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f8,14.221166900519082,16.12914429193911,8.211507849577815,10.767865323377752,9.919203424534517,174.83731059685513,478.48374509225573,88.95742759483059,30123,30,123,P�nuco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f9,43.91131245626125,26.333542268106484,16.938774670295366,17.33230093372268,7.244719265404294,248.03395461694743,430.5727018242244,108.15034658834473,30157,30,157,Castillo de Teayo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fa,87.55628150192597,60.70076840821309,48.85032505614585,17.914535986852318,6.089829545142422,335.0364390398942,347.29371067810797,127.23054284418579,30158,30,158,Tecolutla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb,50.834001486357444,27.944927153325885,20.253483828303086,26.405066005749426,24.984783778633364,331.62384492712084,508.57216393293965,290.1396040125864,30159,30,159,Tehuipango,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fc,34.78874239605703,26.18993198086161,13.69477433929332,16.966162423199393,7.440936045401714,232.57387677491482,431.10807318994017,115.74993688193449,30160,30,160,�lamo Temapache,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fd,55.15632362015749,18.118176827000163,15.903522276222162,33.83061847373275,16.49739467165692,344.86921453319667,651.6871405913485,431.9789934302227,30130,30,130,Playa Vicente,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fe,120.70056970495926,47.268689331255466,32.82858276994605,42.91173622310223,24.677076146056237,324.45100980031447,522.638093684849,202.92027648852059,30096,30,096,Landero y Coss,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ff,211.94089461874717,82.90214146412303,36.91022684704905,67.0674782806743,25.391296514315197,394.95064737769025,660.7489808983943,201.5731534826928,30095,30,095,Juchique de Ferrer,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000900,76.17878928118662,21.40808517502147,19.945428996420837,26.99960351923711,20.33061762800348,250.37987550173997,406.87366018306255,131.40485237091264,30132,30,132,Las Vigas de Ram�rez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000901,15.18025008274334,13.993437580807564,8.310883920505626,7.275521139587062,5.650140039092786,148.94312322785677,345.0526038808413,112.97671695972568,30133,30,133,Pueblo Viejo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000902,19.838806660441275,16.386366544031127,12.77581860561894,24.045395993861685,15.376501620550638,234.2491329522685,729.2792471408377,116.61592607272769,30161,30,161,Tempoal,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000903,30.639829248883004,30.41710283000802,20.401214689276244,27.989881462713925,16.422560500422172,320.017594760574,844.8743482952893,194.97025943187953,30076,30,076,Ilamatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000904,56.23498360218283,15.469967789623325,26.487413260923418,30.81182343379579,7.618675149099475,294.84610706860997,454.05647089281564,266.46204061108597,30176,30,176,Tlacojalpan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000905,66.08688077185673,13.610641317672147,18.689953358106404,27.47325772645587,7.468782184246381,285.8960839183422,475.0403014908237,243.09525639695218,30174,30,174,Tierra Blanca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000906,51.97881889032745,16.312309328896394,12.625006470009522,20.319457228349304,7.698532605535647,265.84572236920167,438.442072027731,240.02444892905103,30077,30,077,Isla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000907,27.622945478755895,13.158110971922447,6.75072021196594,11.367274779793739,8.791560038867074,422.22137074698355,155.240401007004,109.51589001131879,31068,31,068,Sinanch�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000908,22.76051143484985,15.045303334753092,14.834492492812263,10.305320332780505,15.301021463434145,497.5147615371953,120.92522432708572,197.8998384632265,31066,31,066,Santa Elena,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000909,35.29803888325412,19.26423010169953,9.236164892270182,11.483551286768563,9.324756083175512,427.6445457926251,168.7817673869114,107.6529508692462,31029,31,029,Dzilam Gonz�lez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090a,35.88947547525683,14.718331859969648,9.779845351010641,8.163986226682928,11.396682722039062,322.77824218356835,109.87236390286691,213.11601656742,31001,31,001,Abal�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b,26.207053949732984,17.707465397383643,19.294566963961028,9.17818466070988,14.763825828510669,442.9403272099839,144.12417043111995,191.90100543089434,31003,31,003,Akil,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090c,14.406728240903348,12.96632976690598,6.74537730886138,7.060925389857032,9.010796219697564,372.04583810124234,132.2431138297872,150.31450464516075,31004,31,004,Baca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090d,20.001214900120768,15.436059249153017,7.043044781387781,7.225858748794781,9.654637262982266,410.458729608408,120.8549956751761,190.28628806041036,31005,31,005,Bokob�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
